FoodID,FoodName,Category,Calories,Protein,Carbohydrates,Fat,Fiber,GlycemicIndex,Sodium_mg,Potassium_mg,Magnesium_mg,Calcium_mg,VitaminD_mcg,Zinc_mg,Omega3_g,SaturatedFat_g,Sugars,Cholesterol_mg,Meal_Type,NutrientDensity,GlycemicLoad,HeartHealthIndicator,AntiInflammatoryPotential,InsulinResistanceSuitability,HormonalHealthScore,WeightManagementScore,pcos_friendliness_score
342,Pulao,General,318,7.0,56.0,7.0,2.0,65,591,142.0,33.0,50.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,Any,0.09216485507246376,36.4,5.566666666666666,57.199999999999996,43.0,9.9,22.700000000000003,34.214999999999996
343,Gajar Halwa,General,265,3.0,38.0,12.0,4.0,85,140,320.0,20.0,180.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,Any,0.1343915343915344,32.3,68.53333333333333,60.4,31.0,6.0,18.0,29.5
344,Malai Kofta,General,350,7.0,15.0,29.0,2.0,85,780,460.0,55.0,190.0,0.0,0.0,0.0,2.9000000000000004,0.0,0.0,Any,0.13354166666666667,12.75,0.0,52.8,31.0,16.5,9.5,28.525
345,Chicken Biryani,General,380,18.0,45.0,12.0,2.0,50,800,220.0,40.0,40.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,Any,0.1317829457364341,22.5,0.0,56.4,74.0,12.0,46.0,48.5
346,Mango Pickle,General,120,1.0,27.0,0.0,3.0,40,1100,120.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Any,0.10705882352941178,10.8,0.0,60.4,50.0,4.2,47.0,40.55
347,Pav Bhaji,General,297,7.0,46.0,11.0,8.0,65,585,260.0,45.0,55.0,0.0,0.0,0.0,1.1,0.0,0.0,Any,0.1654658981748319,29.9,36.433333333333344,75.2,67.0,13.5,48.8,52.035
348,Coconut Chutney,General,90,1.0,5.0,8.0,1.0,35,88,110.0,9.0,13.0,0.0,0.0,0.0,0.8,0.0,0.0,Any,0.06345238095238095,1.75,49.33333333333333,51.5,45.0,2.6999999999999997,44.5,35.95
349,Rasgulla,General,186,3.0,44.0,0.0,0.0,86,36,30.0,2.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,Any,0.06186440677966102,37.84,48.4,50.2,14.4,0.6,9.399999999999999,18.900000000000002
350,Matar Paneer,General,285,9.0,14.0,21.0,3.0,0,380,400.0,28.0,270.0,0.0,0.0,0.0,2.1,0.0,0.0,Any,0.1850746268656717,0.0,42.26666666666666,55.5,90.0,8.4,66.5,56.275000000000006
351,Puri,General,80,2.0,13.0,3.0,1.0,85,50,40.0,8.0,8.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,Any,0.07794871794871794,11.05,50.46666666666666,52.9,17.0,2.4,22.5,23.424999999999997
352,Chole Bhature,General,450,10.0,55.0,22.0,8.0,78,810,530.0,60.0,100.0,0.0,0.0,0.0,2.2,0.0,0.0,Any,0.14333333333333334,42.9,27.533333333333328,73.4,65.2,18.0,33.0,49.01
353,Bhindi Masala,General,120,2.0,9.0,9.0,3.0,20,330,420.0,45.0,50.0,0.0,0.0,0.0,0.9,0.0,0.0,Any,0.17794117647058824,1.8,53.4,60.8,64.0,13.5,59.0,49.575
354,Mango Chutney,General,40,0.0,10.0,0.0,0.0,55,100,30.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Any,0.011111111111111112,5.5,42.0,50.2,27.0,0.6,33.5,27.5
355,Mutton Biryani,General,480,28.0,50.0,18.0,2.0,50,1000,420.0,38.0,90.0,0.0,0.0,0.0,1.8,0.0,0.0,Any,0.15314465408805034,25.0,0.0,54.4,94.0,11.4,56.0,55.85
356,Puliyogare,General,315,7.0,52.0,9.0,2.0,65,590,130.0,25.0,50.0,0.0,0.0,0.0,0.9,0.0,0.0,Any,0.08744292237442922,33.8,4.066666666666672,55.8,43.0,7.5,23.0,33.325
357,Kheer,General,200,3.0,20.0,10.0,0.0,85,70,100.0,10.0,150.0,0.0,0.0,0.0,1.0,0.0,0.0,Any,0.094,17.0,45.666666666666664,48.0,15.0,3.0,8.5,18.95
358,Rajma Masala,General,215,11.0,38.0,1.0,6.0,27,260,1140.0,48.0,87.0,0.0,0.0,0.0,0.1,0.0,0.0,Any,0.23660377358490567,10.26,100.0,72.5,89.8,14.399999999999999,76.0,63.865
359,Pav,General,160,4.0,30.0,2.0,2.0,65,370,105.0,15.0,16.0,0.0,0.0,0.0,0.2,0.0,0.0,Any,0.09531746031746031,19.5,27.2,56.9,37.0,4.5,32.5,32.95
360,Veg Biryani,General,340,8.0,55.0,10.0,4.0,50,590,240.0,30.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,Any,0.1047008547008547,27.5,19.0,62.0,62.0,9.0,38.0,43.949999999999996
361,Tandoori Chicken,General,290,29.0,4.0,18.0,1.0,0,620,420.0,33.0,20.0,0.0,0.0,0.0,1.8,0.0,0.0,Any,0.21053921568627448,0.0,12.8,50.9,100.0,9.9,98.0,64.80000000000001
362,Methi Paratha,General,180,4.0,30.0,5.0,4.0,35,380,140.0,30.0,70.0,0.0,0.0,0.0,0.5,0.0,0.0,Any,0.15579710144927536,10.5,35.33333333333333,63.5,63.0,9.0,53.5,47.725
363,Chicken Curry,General,250,28.0,10.0,13.0,3.0,0,620,370.0,36.0,40.0,0.0,0.0,0.0,1.3,0.0,0.0,Any,0.2633333333333333,0.0,19.466666666666672,58.7,100.0,10.799999999999999,100.0,67.375
364,Baigan Masala,General,130,2.0,15.0,8.0,5.0,20,370,410.0,24.0,35.0,0.0,0.0,0.0,0.8,0.0,0.0,Any,0.16759259259259257,3.0,57.13333333333334,65.0,72.0,7.199999999999999,66.0,52.85
365,Malai Paneer,General,320,16.0,5.0,27.0,1.0,0,540,310.0,29.0,460.0,0.0,0.0,0.0,2.7,0.0,0.0,Any,0.23941441441441444,0.0,9.86666666666667,47.8,96.0,8.7,69.0,56.724999999999994
366,Dahi Vada,General,180,4.0,23.0,8.0,2.0,85,230,160.0,15.0,60.0,0.0,0.0,0.0,0.8,0.0,0.0,Any,0.10615942028985507,19.55,42.46666666666667,55.1,25.0,4.5,20.5,26.5
367,Prawn Curry,General,200,25.0,10.0,8.0,1.0,0,690,380.0,40.0,80.0,0.0,0.0,0.0,0.8,0.0,0.0,Any,0.2853333333333333,0.0,7.133333333333328,54.6,100.0,12.0,99.0,66.45
368,Gobi Manchurian,General,260,7.0,32.0,12.0,3.0,65,580,460.0,38.0,35.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,Any,0.11935483870967742,20.8,29.86666666666667,59.199999999999996,47.0,11.4,32.5,38.25
369,Chicken Kebab,General,180,24.0,2.0,9.0,1.0,0,460,300.0,25.0,18.0,0.0,0.0,0.0,0.9,0.0,0.0,Any,0.25818840579710145,0.0,24.4,52.8,100.0,7.5,99.0,64.875
370,Vegetable Curry,General,150,5.0,12.0,10.0,3.0,0,520,380.0,28.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,Any,0.165,0.0,31.33333333333333,58.8,82.0,8.4,72.0,55.8
371,Raita,General,90,3.0,8.0,5.0,1.0,30,110,180.0,10.0,80.0,0.0,0.0,0.0,0.5,0.0,0.0,Any,0.14166666666666666,2.4,53.0,52.5,52.0,3.0,51.0,39.675000000000004
372,Kadai Paneer,General,290,12.0,10.0,22.0,3.0,0,620,380.0,30.0,450.0,0.0,0.0,0.0,2.2,0.0,0.0,Any,0.25441176470588234,0.0,16.533333333333328,55.4,96.0,9.0,72.0,59.3
373,Vegetable Pulao,General,320,7.0,50.0,9.0,3.0,65,560,240.0,35.0,60.0,0.0,0.0,0.0,0.9,0.0,0.0,Any,0.10472972972972973,32.5,18.4,59.8,47.0,10.5,26.5,36.975
374,Chicken Tikka,General,180,25.0,2.0,8.0,0.0,0,380,410.0,35.0,20.0,0.0,0.0,0.0,0.8,0.0,0.0,Any,0.2641304347826087,0.0,36.13333333333334,51.1,100.0,10.5,97.0,64.8
375,Palak Paneer,General,240,15.0,8.0,17.0,3.0,15,570,560.0,38.0,430.0,0.0,0.0,0.0,1.7000000000000002,0.0,0.0,Any,0.31896551724137934,1.2,35.533333333333346,57.699999999999996,93.0,11.4,75.5,60.275
376,Medu Vada,General,150,3.0,14.0,9.0,2.0,70,260,75.0,20.0,15.0,0.0,0.0,0.0,0.9,0.0,0.0,Any,0.09583333333333333,9.8,33.4,55.3,32.0,6.0,29.0,30.724999999999998
377,Fish Curry,General,220,24.0,8.0,11.0,2.0,0,630,410.0,30.0,30.0,0.0,0.0,0.0,1.1,0.0,0.0,Any,0.241358024691358,0.0,17.933333333333344,55.7,100.0,9.0,99.0,65.975
378,Paneer Tikka,General,230,14.0,5.0,18.0,1.0,15,380,310.0,30.0,380.0,0.0,0.0,0.0,1.8,0.0,0.0,Any,0.2744047619047619,0.75,29.466666666666672,50.6,83.0,9.0,66.5,53.099999999999994
379,Veg Cutlet,General,180,3.0,20.0,17.0,3.0,65,440,180.0,15.0,35.0,0.0,0.0,0.0,1.7000000000000002,0.0,0.0,Any,0.10108695652173913,13.0,23.2,55.4,39.0,4.5,32.5,33.175
380,Chicken Biryani,General,400,28.0,45.0,15.0,2.0,50,780,320.0,30.0,40.0,0.0,0.0,0.0,1.5,0.0,0.0,Any,0.16481481481481483,22.5,0.0,54.5,94.0,9.0,64.0,56.875
381,Rasam,General,60,2.0,15.0,0.0,1.0,25,450,110.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Any,0.1303030303030303,3.75,16.333333333333336,55.0,53.0,6.0,54.5,42.05
382,Upma,General,220,5.0,40.0,4.0,2.0,55,520,130.0,28.0,25.0,0.0,0.0,0.0,0.4,0.0,0.0,Any,0.0969135802469136,22.0,13.066666666666672,57.599999999999994,45.0,8.4,33.5,36.7
383,Lemon Rice,General,250,5.0,40.0,7.0,1.0,50,550,70.0,20.0,30.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,Any,0.07111111111111112,20.0,0.866666666666664,52.9,44.0,6.0,29.0,33.724999999999994
384,Shahi Tukda,General,300,8.0,40.0,12.0,2.0,65,150,90.0,10.0,150.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,Any,0.11476190476190477,26.0,44.2,53.4,45.0,3.0,26.5,32.900000000000006
385,Rajma Chawal,General,350,15.0,55.0,6.0,10.0,27,460,730.0,42.0,80.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,Any,0.2045833333333333,14.85,90.26666666666665,82.4,100.0,12.6,86.5,71.05
386,Kadhi Pakora,General,250,8.0,25.0,14.0,3.0,60,520,300.0,25.0,40.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,Any,0.12083333333333333,15.0,24.4,57.3,52.0,7.5,38.0,39.4
387,Aloo Gobi,General,180,5.0,25.0,8.0,5.0,40,400,500.0,30.0,60.0,0.0,0.0,0.0,0.8,0.0,0.0,Any,0.17463768115942027,10.0,60.13333333333334,65.6,66.0,9.0,57.0,49.85
388,Samosa,General,260,5.0,26.0,16.0,2.0,85,470,170.0,25.0,30.0,0.0,0.0,0.0,1.6,0.0,0.0,Any,0.0836021505376344,22.1,15.933333333333328,53.7,27.0,7.5,14.5,26.299999999999997
389,Rajasthani Dal,General,180,10.0,30.0,4.0,6.0,25,460,700.0,35.0,50.0,0.0,0.0,0.0,0.4,0.0,0.0,Any,0.23369565217391308,7.5,73.06666666666668,70.3,89.0,10.5,78.5,62.6
390,Kachori,General,200,5.0,20.0,12.0,2.0,90,370,160.0,20.0,25.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,Any,0.09666666666666666,18.0,26.86666666666667,54.4,24.0,6.0,18.0,25.9
391,Pongal,General,280,6.0,50.0,6.0,2.0,70,520,190.0,25.0,40.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,Any,0.08762626262626262,35.0,16.266666666666673,56.7,38.0,7.5,22.0,31.85
392,Gulab Jamun,General,150,3.0,25.0,5.0,1.0,70,70,50.0,5.0,20.0,0.0,0.0,0.0,0.5,0.0,0.0,Any,0.06291666666666666,17.5,48.333333333333336,52.0,28.0,1.5,25.0,26.775
393,Vada Pav,General,320,7.0,40.0,15.0,3.0,80,590,220.0,20.0,20.0,0.0,0.0,0.0,1.5,0.0,0.0,Any,0.0837837837837838,32.0,11.666666666666671,56.5,38.0,6.0,19.0,30.825
394,Butter Chicken,General,350,25.0,12.0,24.0,1.0,0,790,400.0,35.0,50.0,0.0,0.0,0.0,2.4000000000000004,0.0,0.0,Any,0.16770833333333335,0.0,0.0,49.3,100.0,10.5,84.0,61.75
395,Dhokla,General,180,7.0,32.0,2.0,3.0,85,570,220.0,25.0,40.0,0.0,0.0,0.0,0.2,0.0,0.0,Any,0.14891304347826087,27.2,18.86666666666667,60.9,35.0,7.5,30.5,33.7
396,Aloo Paratha,General,320,8.0,45.0,12.0,5.0,35,460,410.0,28.0,45.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,Any,0.11936936936936936,15.75,46.533333333333346,64.2,75.0,8.4,51.5,50.95
397,Pani Puri,General,180,4.0,25.0,8.0,2.0,85,410,110.0,15.0,20.0,0.0,0.0,0.0,0.8,0.0,0.0,Any,0.08876811594202899,21.25,21.13333333333333,55.1,25.0,4.5,20.5,26.5
398,Matar Paneer,General,220,10.0,15.0,14.0,3.0,20,480,420.0,25.0,350.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,Any,0.2638888888888889,3.0,36.4,57.3,80.0,7.5,65.0,53.2
399,Bhindi Masala,General,150,4.0,10.0,11.0,4.0,15,450,300.0,28.0,80.0,0.0,0.0,0.0,1.1,0.0,0.0,Any,0.18166666666666667,1.5,36.6,61.5,75.0,8.4,66.5,53.275000000000006
400,Pav Bhaji,General,300,6.0,40.0,14.0,6.0,70,560,540.0,40.0,60.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,Any,0.13714285714285715,28.0,48.4,67.8,54.0,12.0,36.0,43.35
401,Chicken Biryani,General,400,28.0,45.0,15.0,2.0,50,780,320.0,30.0,40.0,0.0,0.0,0.0,1.5,0.0,0.0,Any,0.16481481481481483,22.5,0.0,54.5,94.0,9.0,64.0,56.875
402,Dosa,General,120,3.0,25.0,1.0,1.0,50,450,230.0,18.0,20.0,0.0,0.0,0.0,0.1,0.0,0.0,Any,0.09313725490196077,12.5,23.93333333333333,54.5,40.0,5.3999999999999995,38.0,34.575
403,Paneer Butter Masala,General,280,12.0,12.0,20.0,3.0,15,600,480.0,32.0,400.0,0.0,0.0,0.0,2.0,0.0,0.0,Any,0.24848484848484848,1.8,26.0,56.2,87.0,9.6,65.5,55.65
404,Fish Fry,General,220,25.0,10.0,10.0,0.0,0,580,400.0,35.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,Any,0.23240740740740742,0.0,14.666666666666657,50.5,100.0,10.5,93.0,63.85
405,Chole Bhature,General,380,10.0,50.0,16.0,6.0,50,560,320.0,30.0,70.0,0.0,0.0,0.0,1.6,0.0,0.0,Any,0.12674418604651164,25.0,32.93333333333333,66.2,74.0,9.0,46.0,50.2
406,Tandoori Chicken,General,220,30.0,2.0,10.0,1.0,0,480,340.0,25.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,Any,0.26512345679012345,0.0,24.666666666666657,52.5,100.0,7.5,100.0,65.0
407,Mutton Biryani,General,450,25.0,40.0,20.0,2.0,50,850,380.0,40.0,60.0,0.0,0.0,0.0,2.0,0.0,0.0,Any,0.14533333333333331,20.0,0.0,54.0,88.0,12.0,53.0,53.5
408,Kheer,General,180,5.0,30.0,6.0,1.0,65,120,90.0,10.0,150.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,Any,0.13405797101449277,19.5,45.6,52.2,35.0,3.0,28.5,30.0
409,Chicken Curry,General,250,28.0,10.0,13.0,3.0,0,620,370.0,36.0,40.0,0.0,0.0,0.0,1.3,0.0,0.0,Any,0.2633333333333333,0.0,19.466666666666672,58.7,100.0,10.799999999999999,100.0,67.375
410,Pulao,General,280,5.0,50.0,8.0,2.0,65,540,180.0,25.0,40.0,0.0,0.0,0.0,0.8,0.0,0.0,Any,0.08156565656565656,32.5,12.8,56.1,39.0,7.5,22.5,32.1
411,Gobi Manchurian,General,230,5.0,30.0,10.0,4.0,55,620,320.0,28.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,Any,0.12976190476190477,16.5,21.33333333333333,61.8,53.0,8.4,40.5,41.550000000000004
412,Masoor Dal,General,180,10.0,30.0,2.0,8.0,30,420,730.0,30.0,60.0,0.0,0.0,0.0,0.2,0.0,0.0,Any,0.2615942028985507,9.0,87.86666666666666,76.4,94.0,9.0,84.0,66.35
413,Mushroom Curry,General,200,8.0,15.0,14.0,4.0,10,520,400.0,25.0,80.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,Any,0.17433333333333334,1.5,35.066666666666656,60.3,86.0,7.5,72.0,57.15
414,Rava Upma,General,220,4.0,40.0,6.0,2.0,55,470,180.0,25.0,20.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,Any,0.08487654320987653,22.0,20.6,56.7,43.0,7.5,31.5,35.25
415,Chicken Korma,General,320,25.0,10.0,20.0,1.0,0,650,380.0,35.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,Any,0.18130630630630634,0.0,6.333333333333329,50.5,100.0,10.5,87.0,62.650000000000006
416,Rajma Masala,General,280,15.0,45.0,4.0,9.0,27,580,750.0,38.0,80.0,0.0,0.0,0.0,0.4,0.0,0.0,Any,0.2348484848484848,12.15,76.4,79.6,100.0,11.4,89.5,70.65
417,Aloo Tikki,General,180,4.0,20.0,10.0,2.0,85,400,280.0,20.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,Any,0.09855072463768115,17.0,32.66666666666667,55.0,25.0,6.0,20.5,26.85
418,Butter Naan,General,320,8.0,40.0,12.0,3.0,70,480,150.0,25.0,50.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,Any,0.10067567567567567,28.0,19.2,57.9,46.0,7.5,26.0,35.35
419,Shahi Paneer,General,260,10.0,15.0,16.0,2.0,20,540,450.0,28.0,350.0,0.0,0.0,0.0,1.6,0.0,0.0,Any,0.22150537634408604,3.0,27.6,54.0,76.0,8.4,57.0,49.800000000000004
420,Dahi Vada,General,200,6.0,30.0,8.0,2.0,50,380,240.0,20.0,30.0,0.0,0.0,0.0,0.8,0.0,0.0,Any,0.10666666666666665,15.0,32.8,55.6,50.0,6.0,40.0,38.4
421,Baingan Bharta,General,180,4.0,20.0,10.0,5.0,15,460,380.0,30.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,Any,0.1572463768115942,3.0,45.33333333333333,65.0,79.0,9.0,67.5,55.7
422,Malai Kofta,General,320,8.0,25.0,18.0,4.0,25,590,480.0,32.0,100.0,0.0,0.0,0.0,1.8,0.0,0.0,Any,0.12792792792792793,6.25,31.8,59.800000000000004,77.0,9.6,52.5,50.949999999999996
423,Pesarattu,General,180,5.0,30.0,4.0,6.0,35,420,280.0,25.0,20.0,0.0,0.0,0.0,0.4,0.0,0.0,Any,0.166304347826087,10.5,49.06666666666667,69.3,73.0,7.5,63.5,53.8
424,Vegetable Biryani,General,350,8.0,50.0,12.0,4.0,50,660,320.0,30.0,50.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,Any,0.10458333333333333,25.0,16.533333333333328,61.4,62.0,9.0,37.0,43.599999999999994
425,Chicken Tikka Masala,General,340,25.0,12.0,22.0,2.0,0,710,390.0,35.0,60.0,0.0,0.0,0.0,2.2,0.0,0.0,Any,0.1831196581196581,0.0,4.199999999999999,52.9,100.0,10.5,89.0,63.650000000000006
426,Rava Idli,General,150,4.0,30.0,2.0,2.0,65,440,180.0,22.0,20.0,0.0,0.0,0.0,0.2,0.0,0.0,Any,0.11083333333333333,19.5,25.2,57.6,37.0,6.6,33.5,33.85
427,Vegetable Korma,General,250,8.0,20.0,16.0,5.0,25,520,450.0,30.0,100.0,0.0,0.0,0.0,1.6,0.0,0.0,Any,0.16722222222222224,5.0,41.6,63.2,81.0,9.0,63.5,55.050000000000004
428,Kadai Paneer,General,280,12.0,15.0,18.0,3.0,20,550,480.0,32.0,300.0,0.0,0.0,0.0,1.8,0.0,0.0,Any,0.21818181818181817,3.0,31.8,56.800000000000004,84.0,9.6,63.0,54.4
429,Uttapam,General,200,6.0,35.0,4.0,3.0,55,480,280.0,25.0,40.0,0.0,0.0,0.0,0.4,0.0,0.0,Any,0.12899999999999998,19.25,31.06666666666667,60.3,51.0,7.5,41.5,40.55
430,Vegetable Pulao,General,280,5.0,45.0,8.0,4.0,60,560,320.0,25.0,60.0,0.0,0.0,0.0,0.8,0.0,0.0,Any,0.10782828282828283,27.0,28.13333333333333,62.1,50.0,7.5,33.0,39.0
431,Chicken Curry,General,290,26.0,10.0,16.0,3.0,0,620,380.0,35.0,50.0,0.0,0.0,0.0,1.6,0.0,0.0,Any,0.22279411764705884,0.0,18.93333333333333,57.7,100.0,10.5,100.0,67.05
432,Methi Thepla,General,220,5.0,25.0,12.0,4.0,45,480,300.0,28.0,80.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,Any,0.14197530864197533,11.25,33.2,61.199999999999996,59.0,8.4,46.5,44.400000000000006
433,Palak Paneer,General,260,12.0,15.0,18.0,4.0,20,550,480.0,32.0,400.0,0.0,0.0,0.0,1.8,0.0,0.0,Any,0.2752688172043011,3.0,35.8,59.800000000000004,88.0,9.6,69.0,57.55
434,Pani Puri,General,80,2.0,15.0,2.0,2.0,85,220,120.0,10.0,20.0,0.0,0.0,0.0,0.2,0.0,0.0,Any,0.11666666666666665,12.75,43.2,56.4,21.0,3.0,26.5,26.45
435,Aloo Paratha,General,320,8.0,40.0,14.0,4.0,70,560,250.0,25.0,50.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,Any,0.10968468468468469,28.0,21.06666666666667,60.3,50.0,7.5,30.0,37.95
436,Chicken 65,General,290,25.0,15.0,16.0,1.0,0,680,390.0,35.0,60.0,0.0,0.0,0.0,1.6,0.0,0.0,Any,0.20024509803921572,0.0,5.6,51.7,100.0,10.5,90.0,63.55
437,Chana Masala,General,260,10.0,45.0,4.0,10.0,42,580,750.0,40.0,80.0,0.0,0.0,0.0,0.4,0.0,0.0,Any,0.23010752688172043,18.9,80.4,82.8,94.8,12.0,78.0,67.74000000000001
438,Vada Pav,General,320,8.0,45.0,14.0,4.0,65,580,350.0,25.0,40.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,Any,0.10698198198198197,29.25,25.73333333333334,60.3,53.0,7.5,32.5,39.349999999999994
439,Mutton Rogan Josh,General,360,28.0,12.0,24.0,2.0,0,700,410.0,40.0,70.0,0.0,0.0,0.0,2.4000000000000004,0.0,0.0,Any,0.19430894308943086,0.0,5.733333333333341,52.8,100.0,12.0,93.0,64.80000000000001
440,Papdi Chaat,General,200,5.0,30.0,8.0,2.0,65,380,240.0,20.0,30.0,0.0,0.0,0.0,0.8,0.0,0.0,Any,0.09866666666666667,19.5,32.8,55.6,39.0,6.0,30.5,33.2
441,Malabar Parotta,General,260,5.0,35.0,12.0,2.0,75,460,180.0,20.0,50.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,Any,0.08602150537634409,26.25,19.2,54.4,33.0,6.0,19.5,28.9
442,Fish Curry,General,280,25.0,10.0,16.0,2.0,0,620,380.0,35.0,40.0,0.0,0.0,0.0,1.6,0.0,0.0,Any,0.21035353535353538,0.0,14.933333333333328,54.7,100.0,10.5,95.0,65.3
443,Gajar Halwa,General,240,5.0,35.0,10.0,2.0,70,120,180.0,20.0,160.0,0.0,0.0,0.0,1.0,0.0,0.0,Any,0.1298850574712644,24.5,54.0,55.0,36.0,6.0,24.0,30.849999999999998
444,Kadhi Pakora,General,220,6.0,20.0,14.0,3.0,45,540,300.0,28.0,80.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,Any,0.13703703703703707,9.0,22.4,57.599999999999994,57.0,8.4,44.5,42.49999999999999
445,Rasgulla,General,150,2.0,35.0,0.0,0.0,65,35,40.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,Any,0.06625,22.75,49.166666666666664,50.5,25.0,1.5,21.5,24.8
446,Kheer,General,220,4.0,30.0,10.0,1.0,65,95,150.0,20.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0,Any,0.1271604938271605,19.5,50.5,52.0,33.0,6.0,22.5,28.9
447,Paneer Tikka,General,280,15.0,8.0,20.0,2.0,20,620,480.0,30.0,300.0,0.0,0.0,0.0,2.0,0.0,0.0,Any,0.22474747474747475,1.6,20.0,53.0,86.0,9.0,65.0,54.3
448,Matar Paneer,General,240,10.0,20.0,16.0,4.0,35,570,450.0,28.0,200.0,0.0,0.0,0.0,1.6,0.0,0.0,Any,0.20804597701149427,7.0,32.6,60.0,75.0,8.4,59.5,51.5
449,Pav Bhaji,General,320,8.0,40.0,16.0,5.0,55,780,450.0,30.0,100.0,0.0,0.0,0.0,1.6,0.0,0.0,Any,0.1355855855855856,22.0,15.6,63.2,63.0,9.0,41.5,45.25
450,Chicken Biryani,General,400,20.0,45.0,16.0,2.0,50,820,480.0,35.0,60.0,0.0,0.0,0.0,1.6,0.0,0.0,Any,0.13648148148148148,22.5,1.5999999999999996,54.7,78.0,10.5,48.0,49.300000000000004
451,Dosa,General,180,4.0,35.0,2.0,3.0,50,460,280.0,22.0,20.0,0.0,0.0,0.0,0.2,0.0,0.0,Any,0.1108695652173913,17.5,33.866666666666674,60.6,50.0,6.6,42.0,40.199999999999996
452,Lassi,General,120,3.0,20.0,3.0,0.0,25,50,180.0,10.0,100.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,Any,0.10882352941176471,5.0,55.8,50.1,51.0,3.0,46.5,37.875
453,Rajma Chawal,General,320,10.0,55.0,6.0,7.0,27,680,750.0,40.0,100.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,Any,0.17117117117117117,14.85,57.6,73.2,91.8,12.0,67.5,62.34
454,Chole Bhature,General,400,10.0,50.0,18.0,8.0,50,780,520.0,35.0,100.0,0.0,0.0,0.0,1.8,0.0,0.0,Any,0.14537037037037037,25.0,31.466666666666672,72.1,82.0,10.5,52.0,55.65
455,Hummus,General,170,6.0,20.0,9.0,6.0,6,230,240.0,40.0,40.0,0.0,0.0,0.0,0.9,0.0,0.0,Any,0.20909090909090908,1.2,63.4,69.3,92.4,12.0,81.0,64.245
456,Falafel,General,320,10.0,35.0,18.0,7.0,30,430,400.0,35.0,100.0,0.0,0.0,0.0,1.8,0.0,0.0,Any,0.1677927927927928,10.5,54.466666666666654,69.1,90.0,10.5,66.0,60.1
457,Tabbouleh,General,180,4.0,20.0,10.0,3.0,25,280,250.0,20.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,Any,0.13478260869565217,5.0,46.66666666666667,58.0,65.0,6.0,54.5,46.4
458,Shawarma,General,400,30.0,25.0,20.0,3.0,20,980,450.0,30.0,120.0,0.0,0.0,0.0,2.0,0.0,0.0,Any,0.19888888888888887,5.0,0.0,56.0,100.0,9.0,87.0,63.650000000000006
459,Moutabal,General,160,3.0,10.0,12.0,2.0,12,240,210.0,25.0,60.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,Any,0.11865079365079365,1.2,43.2,54.9,66.8,7.5,57.0,47.04
460,Mandi,General,400,12.0,60.0,10.0,4.0,45,650,300.0,35.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,Any,0.12018518518518517,27.0,17.0,62.5,73.0,10.5,42.5,48.65
461,Kabsa,General,380,15.0,45.0,16.0,3.0,50,720,350.0,30.0,60.0,0.0,0.0,0.0,1.6,0.0,0.0,Any,0.12441860465116279,22.5,6.9333333333333425,57.2,72.0,9.0,44.0,46.95
